0,0.657895
1,0.0215311
2,0
3,0.318182
4,0
5,0.076555
6,0
7,0.466507
8,0
9,0
10,0.272727
11,0.0717703
12,0
13,0.0358852
14,0
15,0.0239234
16,0.368421
17,0
18,0
19,0.0717703
20,0.303828
21,0.0813397
22,0
23,0
24,0.0358852
25,0.0645933
26,0
27,0
28,0.0167464
29,0
30,0.0311005
31,0
32,0
33,0
34,0.0263158
35,0
36,0
37,0
38,0.0263158
39,0
