0,0
1,0.301194
2,0
3,0
4,0.188246
5,0
6,0.0376492
7,0
8,0.150597
9,0
10,0
11,0.188246
12,0
13,0
14,0
15,0
16,0
17,0.150597
18,0
19,0
20,0.0376492
21,0.112948
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
