162,7.6109e-05
163,0.00496098
164,0
165,5.42448e-05
166,0.0130267
167,4.50185e-07
168,0
169,0.00050421
170,0.000531103
171,0.000115135
172,0.000204276
173,0.000126991
174,0
175,0.000606208
176,4.0027e-05
177,4.25547e-05
178,1.05465e-05
179,0
180,2.50721e-06
181,6.44869e-05
182,1.89034e-05
183,0.000201021
184,0.000839227
185,3.03189e-05
186,0.00607418
187,0.000568881
188,3.10883e-07
189,9.10958e-06
190,8.03912e-06
191,1.13811e-06
192,1.06897e-05
193,2.89935e-05
194,0.00219726
195,0.00330622
196,0.000512068
197,1.97703e-06
198,1.41422e-06
199,0.000126243
200,0
201,1.3395e-08
202,4.55612e-06
203,0.00340822
204,1.58757e-05
205,0.00460019
206,1.72982e-06
207,0.000194135
208,4.19241e-08
209,7.60283e-05
210,1.67414e-06
211,1.20406e-05
212,4.39832e-05
213,3.86428e-05
214,7.13948e-05
215,0.000238297
216,0.000326735
217,2.39675e-07
218,8.92091e-07
219,0.000231444
220,0.000782822
221,4.45771e-05
222,7.23475e-06
223,2.07472e-05
224,4.80779e-05
225,5.30725e-06
226,3.7751e-05
227,1.22802e-07
228,3.6425e-05
229,1.82574e-06
230,0.0165268
231,0.00789749
232,6.18955e-06
233,8.62343e-06
234,4.35285e-07
235,4.44538e-06
236,7.37877e-08
237,6.79579e-08
238,4.03523e-06
239,3.69949e-06
240,0
241,2.35852e-06
242,0.000936576
243,1.88539e-05
244,1.93063e-05
245,2.81653e-05
246,9.23979e-07
247,4.92031e-05
248,1.22444e-06
249,7.92857e-07
250,0.00037121
251,1.48016e-06
252,5.12087e-05
253,0
254,8.92199e-05
255,7.31182e-06
256,0.00140663
257,5.87016e-06
258,5.65288e-05
259,5.19251e-05
260,1.91514e-06
261,0.00131078
262,0.000188036
263,0.000307451
264,0.000139356
265,0.00226622
266,0.000116199
267,0
268,2.56096e-06
269,0.00182654
270,3.79895e-06
271,0.000183338
272,5.50951e-05
273,7.39331e-05
274,5.16759e-05
275,0.000394897
276,5.0386e-05
277,0.0026692
278,4.23081e-05
279,2.45067e-06
280,0.000615387
281,1.95487e-06
282,4.98013e-07
283,2.27589e-05
284,3.48871e-06
285,2.19047e-06
286,0
287,6.83606e-05
288,0.00147024
289,4.01626e-09
290,1.2061e-05
291,1.91098e-05
292,3.33107e-05
293,0.0155225
294,2.51496e-05
295,0.000167846
296,0.000415931
297,6.18419e-05
298,8.0326e-08
299,0.00036872
300,0.00038771
301,4.97211e-05
302,0.00155862
303,3.13885e-05
304,0.113409
305,0.00116368
306,1.81065e-05
307,3.70896e-05
308,0.0933077
309,0.000359383
310,0
311,0.00388267
312,3.3205e-05
313,0.00083158
314,7.25001e-06
315,1.08479e-05
316,4.89262e-06
317,0.00012202
318,7.66904e-07
319,7.26614e-06
320,1.3547e-05
321,8.15431e-05
322,0
323,5.98895e-06
324,3.2417e-05
325,5.94064e-05
326,1.23453e-08
327,1.28707e-05
328,5.80406e-06
329,0.000101814
330,8.62123e-05
331,8.70358e-05
332,6.46866e-08
333,5.06193e-06
334,4.58867e-07
335,0.000723395
336,0
337,0.000240291
338,3.8656e-05
339,0.00029949
340,3.37536e-05
341,3.28275e-05
342,0.0029984
343,6.5518e-06
344,0.000380763
345,5.75205e-05
346,2.53836e-05
347,2.89225e-06
348,0
349,1.06149e-05
350,0
351,0.000313604
352,3.5101e-05
353,6.91633e-05
354,0.000642321
355,3.75145e-05
356,0.000116343
357,0.000190562
358,0.000326799
359,3.20605e-06
360,0.000152908
361,0.0013261
362,5.73063e-05
363,0.000240518
364,0.000203358
365,7.23668e-05
366,0.000310958
367,4.93144e-05
368,4.71617e-05
369,0.000107897
370,3.18772e-05
371,0.000171084
372,1.24354e-06
373,0.000120774
374,0.000391232
375,0.000213056
376,0.000118858
377,6.2606e-06
378,0.000100056
379,0.00374573
380,8.9324e-06
381,0.000154033
382,0
383,2.23035e-06
384,0.00239074
385,0.000214035
386,1.98914e-05
387,2.18035e-05
388,0.00316846
389,9.96592e-07
390,5.52528e-05
391,0.00578475
392,7.04525e-08
393,1.90575e-05
394,0.00129613
395,1.04874e-07
396,4.37845e-06
397,0.00022437
398,3.95041e-06
399,6.12736e-09
400,0.000360083
401,8.43367e-05
402,0.000585787
403,0.000341599
404,1.37717e-05
405,5.26e-07
406,1.04166e-05
407,2.50407e-07
408,0.000106947
409,7.01842e-05
410,8.94091e-05
411,0.000241927
412,0.000409966
413,1.45403e-06
414,3.69751e-05
415,5.46982e-07
416,1.10159e-06
417,0.00035459
418,0.000486747
419,3.03269e-06
420,0.000264223
421,1.16785e-05
422,5.46385e-07
423,1.54815e-06
424,4.86933e-06
425,0.00114486
426,0.000103185
427,0.000738073
428,2.05119e-05
429,0.000451249
430,0.00462166
431,0.000325918
432,0.000171926
433,5.00049e-05
434,6.42816e-05
435,0.00246266
436,0
437,0.00791383
438,0.000115187
439,7.68478e-08
440,4.00602e-06
441,0.000103793
442,0.00023781
443,5.03101e-05
444,0.0176561
445,0.000381422
446,9.49387e-05
447,7.35138e-05
448,0.000313379
449,0.00135183
450,0.000927029
451,1.05799e-07
452,9.20557e-05
453,8.41735e-06
454,0.000133869
455,6.82661e-06
456,2.59623e-06
457,0.0157616
458,0.000282355
459,0.000173019
460,3.97537e-06
461,0.000679724
462,5.24295e-06
463,1.51932e-06
464,2.63544e-05
465,3.48316e-06
466,0.000445605
467,0.000321318
468,3.98007e-07
469,0.0219633
470,0.0293384
471,0.000407561
472,1.17706e-05
473,1.14421e-05
474,5.93124e-05
475,2.01428e-05
476,4.4426e-05
477,7.22866e-07
478,0.00073137
479,3.1389e-06
480,1.03994e-05
481,0.00161573
482,0.00054712
483,1.30491e-05
484,0.000386084
485,5.52966e-05
486,1.15542e-06
487,0.0002103
488,0.000346972
489,7.45577e-06
490,0.0285872
491,4.39341e-05
492,4.45141e-06
493,8.4759e-05
494,2.55595e-05
495,0.000214241
496,0.000479761
497,0.00010339
498,0.000738754
499,0.00071191
500,7.683e-06
501,0
502,5.5759e-08
503,0.000172955
504,0.000267577
505,6.10874e-08
506,0.00168668
507,0.0010245
508,8.79108e-05
509,1.93631e-05
510,4.69173e-05
511,1.19663e-05
512,0.000463788
513,1.30334e-05
514,0.00123656
515,0
516,0.000101643
517,0.000677269
518,1.61464e-08
519,0.000149576
520,0.00275191
521,0
522,1.43455e-05
523,5.9529e-05
524,4.16405e-06
525,7.12735e-05
526,0.00176536
527,6.04348e-06
528,0.000224273
529,3.22896e-05
530,0.000106287
531,4.98302e-07
532,2.13314e-05
533,0.000608154
534,0.00117688
535,0
536,7.44832e-05
537,8.02039e-05
538,0.0001284
539,0.000139001
540,1.72435e-07
541,1.11864e-05
542,7.07677e-07
543,0.000261228
544,5.78785e-05
545,5.69262e-07
546,5.55265e-07
547,0.000818143
548,5.75352e-06
549,0.000953767
550,1.87687e-05
551,2.38334e-07
552,0.000151338
553,0.000228502
554,1.94542e-05
555,0.000677068
556,0
557,0.00122411
558,1.34234e-06
559,5.84996e-05
560,1.14689e-05
561,3.61081e-06
562,8.54663e-05
563,0
564,1.20144e-05
565,4.37926e-05
566,6.16318e-06
567,0.000103982
568,2.2975e-05
569,0
570,0.000114948
571,0.000429295
572,8.54179e-05
573,3.58503e-05
574,8.39798e-05
575,6.01872e-05
576,0.000100482
577,0.000249641
578,9.40474e-05
579,0.00181685
580,1.77483e-05
581,0.000206254
582,0
583,1.78369e-05
584,0.000549497
585,0.000277653
586,6.73835e-05
587,0.000116014
588,2.59712e-06
589,0.000115397
590,0.000427237
591,0.0218753
592,0.00384616
593,3.58106e-07
594,5.43868e-09
595,0.000153629
596,0.00059785
597,1.2298e-05
598,0.000440539
599,8.81021e-06
600,9.76597e-05
601,1.33753e-05
602,0.000211303
603,1.38756e-05
604,5.56425e-07
605,5.59536e-05
606,4.88288e-06
607,8.68729e-08
608,1.97891e-05
609,0.000450249
610,8.96258e-06
611,1.35416e-05
612,9.9182e-06
613,0.000259027
614,2.57456e-06
615,0
616,9.21464e-08
617,9.55445e-06
618,3.15587e-07
619,7.41932e-08
620,2.03325e-05
621,3.31946e-07
622,1.47207e-05
623,8.49057e-08
624,6.68834e-08
625,0.000360571
626,8.11382e-05
627,0.000968935
628,3.46374e-07
629,2.36597e-06
630,0.00552497
631,2.98664e-06
632,2.53333e-06
633,0.000495591
634,4.92464e-05
635,0.00162677
636,3.45248e-07
637,3.55515e-07
638,1.18758e-05
639,0.0010089
640,2.67707e-06
641,2.59289e-06
642,1.33952e-05
643,1.29748e-05
644,0.000204353
645,2.56201e-06
646,1.90687e-07
647,2.85462e-06
648,2.62314e-06
649,0.000121185
650,3.4125e-07
651,0.00013464
652,1.08215e-07
653,9.36951e-08
654,2.77192e-06
655,8.58336e-05
656,2.54661e-06
657,1.11553e-07
658,2.80346e-06
659,3.55299e-07
660,1.31129e-07
661,0.000297818
662,2.8439e-06
663,7.99833e-08
664,8.78271e-06
665,4.97725e-05
666,2.58655e-06
667,0.00238499
668,2.27648e-06
669,0.00367538
670,3.30778e-06
671,2.17726e-05
672,0.000262823
673,0.00621122
674,4.0064e-06
675,1.51066e-05
676,0.000315524
677,0.000220882
678,0.00123495
679,0.000744189
680,9.67804e-05
681,0.000236975
682,0.00875709
683,0.000381606
684,0.000142395
685,0.000137271
686,0.000114354
687,0.000110357
688,7.78398e-05
689,1.79573e-05
690,0.000687252
691,1.73361e-05
692,1.52713e-06
693,0.000511584
694,0.000422198
695,9.50332e-05
696,0.000107561
697,2.44975e-06
698,0.0335186
699,0.000408703
700,0.000479528
701,2.31217e-06
702,5.58617e-06
703,5.50379e-06
704,0.00604115
705,1.2122e-06
706,4.86634e-05
707,9.52325e-07
708,0.000219654
709,4.22762e-05
710,7.10266e-05
711,2.14626e-07
712,2.6745e-05
713,1.94182e-05
714,4.43328e-05
715,0.000348465
716,2.54863e-07
717,1.65994e-05
718,1.87426e-07
719,0.000443733
720,0.000238462
721,3.80741e-06
722,4.0652e-06
723,3.82176e-05
724,0.000152286
725,0.00163866
726,0
727,0.000270158
728,5.42043e-06
729,6.86239e-06
730,0.0141408
731,0.00405773
732,0.00123854
733,5.52106e-05
734,9.13195e-06
735,7.41069e-05
736,0.000115704
737,0.00593839
738,9.19625e-05
739,3.60146e-07
740,0.00027257
741,2.81299e-05
742,0.000312843
743,2.48107e-05
744,7.2478e-06
745,0.000268917
746,0.000518344
747,0.00024052
748,0
749,1.24366e-05
750,0
751,0
752,0
753,0.00019771
754,0
755,0.000540697
756,0.000398138
757,4.7196e-05
758,1.32875e-07
759,0
760,0.00010749
761,1.33263e-05
762,0.000381602
763,3.81916e-06
764,0.000105393
765,4.42175e-06
766,0.000722991
767,9.71975e-05
768,0.000701373
769,1.87336e-05
770,0.000221601
771,0.000178521
772,0.00176094
773,0.000117655
774,3.10397e-05
775,6.53718e-06
776,3.06507e-05
777,0.00056889
778,0.000591402
779,0
780,2.18442e-05
781,2.79728e-05
782,1.36429e-07
783,4.36207e-06
784,0.00232369
785,2.96548e-05
786,0.000581005
787,2.15094e-06
788,0.00331805
789,5.7178e-06
790,0.0001015
791,2.00092e-08
792,9.34463e-07
793,2.44565e-06
794,1.1135e-05
795,0.00163629
796,0.00158854
797,0.000128589
798,1.89128e-05
799,5.04553e-07
800,3.3007e-05
801,5.01941e-05
802,3.35283e-06
803,0.000880974
804,0.000157756
805,2.47727e-05
806,0.000279851
807,0.000611106
808,5.6413e-07
809,0
810,0.000211246
811,0.000160749
812,0.000302651
813,0.000383025
814,0.00350168
815,6.16488e-08
816,2.63562e-05
817,3.6988e-05
818,0
819,0
820,4.7316e-07
821,0.000566712
822,7.25796e-06
823,8.98343e-06
824,3.31258e-05
825,0.0011848
826,6.40274e-05
827,9.94709e-05
828,0.00503181
829,1.18055e-06
830,6.28262e-05
831,7.93642e-05
832,0.00349305
833,0.000615445
834,0.000154061
835,3.222e-07
836,0.000454351
837,0.000107093
838,0.000230491
839,7.20211e-06
840,0.000281445
841,1.6907e-05
842,1.05019e-05
843,5.87494e-05
844,5.49918e-07
845,2.80991e-05
846,0.000100507
847,6.89429e-06
848,2.94316e-09
849,0.000157456
850,2.74523e-05
851,7.59206e-05
852,7.66431e-07
853,6.50676e-06
854,0.00559205
855,2.21103e-09
856,0.000188302
857,6.7429e-05
858,1.04879e-05
859,0
860,0.000182297
861,1.03593e-06
862,0.000790277
863,3.31902e-07
864,3.4199e-05
865,5.12905e-05
866,2.31754e-06
867,2.06973e-05
868,1.28399e-05
869,1.68402e-05
870,0.000403818
871,0
872,1.03889e-05
873,0
874,3.85551e-05
875,1.86876e-06
876,0.000110531
877,0.000112534
878,0.000135079
879,0.000190151
880,0.000298094
881,0.000336075
882,7.81663e-06
883,7.09804e-07
884,5.14137e-05
885,0.00134442
886,7.93865e-05
887,3.03157e-05
888,2.87377e-05
889,2.29449e-05
890,0.00017104
891,7.23372e-05
892,3.00364e-05
893,6.89304e-05
894,1.52063e-06
895,0.000257889
896,0.0007306
897,2.42027e-07
898,1.73669e-07
899,2.67531e-05
900,5.34913e-05
901,8.62946e-07
902,0.00182025
903,1.36266e-05
904,8.81402e-05
905,2.21819e-05
906,0.000614068
907,0
908,0.00105924
909,0.000283596
910,0.000103422
911,1.71087e-06
912,6.95774e-05
913,9.64009e-08
914,5.92891e-07
915,4.67155e-05
916,5.20757e-07
917,7.65974e-05
918,0.000125532
919,6.47333e-05
920,4.50128e-05
921,0.000142077
922,6.87022e-07
923,5.98446e-05
924,0
925,0.000403498
926,0.000139848
927,0
928,2.03873e-05
929,3.52596e-05
930,1.05555e-06
931,0.000566858
932,0.00013449
933,0.000217249
934,2.3438e-05
935,1.95123e-05
936,4.93734e-09
937,2.54309e-05
938,3.51549e-06
939,0.00131648
940,0.000528948
941,8.22664e-05
942,0.000725726
943,0.000389148
944,0.00118663
945,0.00051007
946,0.000609736
947,5.42616e-05
948,0.000491476
949,0.00312891
950,0.000590008
951,0.0001408
952,0.000438659
953,3.95602e-06
954,2.82657e-05
955,0.000146212
956,0.000187642
957,5.37563e-06
958,0
959,0.000107617
960,0.00207926
961,0.000189993
962,0.00122433
963,0.000285732
964,0.000441195
965,0.0124394
966,0.00073041
967,0.000235841
968,0.0104188
969,0.0022612
970,0.000163681
971,6.09233e-08
972,4.54599e-06
973,0.000930242
974,0.00104755
975,0.00160044
976,0.000438728
977,0.0196946
978,4.63647e-07
979,4.12317e-05
980,2.3262e-06
981,5.21004e-08
982,3.75302e-07
983,2.39116e-05
984,6.96947e-07
985,9.76423e-05
986,0.000194066
987,1.12541e-06
988,0.000242588
989,3.83051e-05
990,0
991,6.82962e-05
992,5.96698e-05
993,2.91683e-05
994,0.0007368
995,1.61513e-06
996,8.32643e-05
997,7.11794e-05
998,0
999,2.24184e-05
1000,0.00189405
1001,3.73328e-05
1002,0
1003,2.71883e-07
1004,7.51515e-05
1005,2.25713e-05
1006,1.12763e-07
1007,0.000223817
1008,1.35975e-07
1009,8.1027e-05
1010,3.01827e-07
1011,2.15325e-05
1012,0.000356379
1013,3.03884e-07
1014,2.91744e-07
1015,1.20186e-07
1016,0.000184502
1017,4.67066e-05
1018,0
1019,0.000292878
1020,0.00151778
1021,6.01771e-05
1022,5.62623e-06
1023,9.36924e-06
1024,0.00024767
1025,0
1026,0.000181038
1027,2.26443e-05
1028,0.000390123
1029,0
1030,4.73442e-08
1031,0.000114627
1032,3.94958e-05
1033,0.0017531
1034,0.00051798
1035,1.81601e-07
1036,0.000200038
1037,2.2506e-05
1038,0.000135027
1039,1.84783e-06
1040,7.19034e-05
1041,0.000120883
1042,2.67964e-05
1043,1.93078e-08
1044,2.33913e-07
1045,8.55935e-05
1046,0.000240869
1047,4.02152e-06
1048,3.19283e-05
1049,1.99948e-08
1050,0.00468342
1051,1.5341e-08
1052,4.95708e-05
1053,8.77155e-08
1054,0.000155038
1055,1.94038e-07
1056,6.15044e-07
1057,8.83005e-06
1058,1.04036e-05
1059,5.89128e-05
1060,2.45929e-06
1061,0.000105251
1062,2.61891e-05
1063,4.8295e-08
1064,0.000103886
1065,0
1066,1.73616e-05
1067,1.34317e-05
1068,1.26601e-06
1069,4.10363e-05
1070,8.66256e-05
1071,0
1072,0.000300064
1073,0
1074,0
1075,7.33582e-05
1076,0.00188792
1077,0.00919645
1078,0.0196275
1079,3.95364e-07
1080,3.8158e-05
1081,1.32241e-05
1082,0.00104745
1083,0.00021946
1084,0.000184193
1085,0.00111838
1086,0.0105388
1087,0.013972
1088,0.00649771
1089,0.016525
1090,1.33945e-07
1091,1.4265e-05
1092,0.000555875
1093,0.00238197
1094,4.40663e-08
1095,0.000752969
1096,4.14682e-05
1097,0.0182942
1098,0.00141575
1099,0.000119348
1100,1.06002e-05
1101,1.34992e-06
1102,5.82805e-06
1103,0.00112698
1104,0
1105,0.0188185
1106,0
1107,0
1108,0
1109,6.53203e-05
1110,0.00029336
1111,0
1112,0
1113,0
1114,0
1115,9.95833e-06
1116,0.000101086
1117,6.36319e-05
1118,0
1119,0.000177646
1120,4.54038e-05
1121,1.12137e-07
1122,0.000125678
1123,0.000462164
1124,0.000118297
1125,1.98706e-05
1126,4.41482e-05
1127,4.12503e-05
1128,5.02288e-05
1129,6.76014e-05
1130,5.14568e-06
1131,0.000447279
1132,2.65233e-06
1133,7.11198e-08
1134,3.84042e-05
1135,3.10688e-05
1136,0.000110517
1137,0.000110739
1138,0.000130708
1139,0.000150439
1140,0.000196826
1141,6.96099e-06
1142,3.21851e-08
1143,0.00103964
1144,3.19657e-06
1145,0.000762086
1146,1.60184e-05
1147,8.28068e-07
1148,0.000286954
1149,0
1150,1.74005e-08
1151,6.1332e-05
1152,3.86807e-05
1153,3.67432e-05
1154,3.492e-06
1155,5.65523e-05
1156,5.85916e-06
1157,3.83249e-05
1158,0.000869531
1159,0.000220633
1160,0.000672506
1161,1.6587e-06
1162,7.27237e-05
1163,8.16157e-06
1164,0
1165,4.18939e-05
1166,8.03133e-06
1167,0.000150787
1168,0.00012318
1169,2.1327e-08
1170,3.07048e-05
1171,7.65695e-07
1172,3.31759e-05
1173,2.36407e-05
1174,1.98019e-06
1175,6.04517e-05
1176,0.000416151
1177,1.06105e-06
1178,0
1179,0.000578363
1180,0
1181,0.00015142
1182,3.51185e-06
1183,6.72086e-07
1184,0.00103899
1185,0.000112499
1186,8.59987e-05
1187,6.43815e-05
1188,1.18145e-06
1189,0.00143763
1190,6.64564e-05
1191,0.000519093
1192,0.000114155
1193,0.000309758
1194,4.3883e-05
1195,3.88164e-05
1196,2.45824e-05
1197,0
1198,1.50925e-05
1199,3.93321e-06
1200,0.000135389
1201,0.00028526
1202,6.46382e-07
1203,0
1204,0.000428777
1205,0.000288496
1206,0.000133963
1207,0.000209819
1208,0.0120499
1209,0.000113216
1210,7.14122e-06
1211,0.00025151
1212,0.000115403
1213,1.08572e-05
1214,0.000349974
1215,5.19006e-05
1216,0.000472204
1217,0.000250249
1218,0.000301709
1219,0.00469784
1220,0.000258593
1221,6.28714e-05
1222,0.000395795
1223,0.00238907
1224,0.0025396
1225,8.08788e-06
1226,2.05411e-06
1227,7.25211e-05
1228,0.000224749
1229,0.000335517
1230,0.000274142
1231,0.000547232
1232,0.000141828
1233,1.50799e-05
1234,0.000239983
1235,0.000623321
1236,0.000491841
1237,0.000704718
1238,0.000287323
1239,0.00167993
1240,8.85568e-05
1241,1.80326e-05
1242,0.000651686
1243,0.00215414
1244,2.04703e-06
1245,0.000150929
1246,2.29464e-05
1247,8.89451e-05
1248,3.42317e-05
1249,8.98993e-06
1250,9.75215e-05
1251,0.00285506
1252,8.16276e-06
1253,0.000277886
1254,0.0012892
1255,0
1256,2.16748e-06
1257,4.42136e-05
1258,8.7112e-05
1259,0.00985186
1260,1.38498e-05
1261,0.000131725
1262,0.000233146
1263,0.00418448
1264,7.38478e-06
1265,7.07248e-05
1266,0.00169892
1267,9.01364e-06
1268,0.00169691
1269,0.00594087
1270,2.77002e-07
1271,0.000413877
1272,0.00111365
1273,0.00210436
1274,1.15524e-06
1275,0.00175629
1276,3.99755e-05
1277,0.00130813
1278,2.10814e-05
1279,4.9669e-05
1280,0.00174841
1281,1.55647e-05
1282,0.000795123
1283,4.6613e-05
1284,0.0055421
1285,0.000109842
1286,0
1287,0.000142792
1288,0.000166998
1289,1.38109e-05
1290,0.000762241
1291,0.000127132
1292,3.0249e-09
1293,0.00468001
1294,0.000752964
1295,0.000648663
1296,0.000250373
1297,0.000294128
1298,0.00057273
1299,0.000574215
1300,2.53355e-05
1301,1.59728e-06
1302,0.00681763
1303,2.06959e-05
1304,8.34224e-05
1305,0.00021736
1306,0
1307,2.06473e-07
1308,8.69888e-05
1309,9.30751e-06
1310,9.81953e-06
1311,0.000107068
1312,0.000243728
1313,2.4761e-05
1314,0.000395969
1315,0.00642945
1316,4.25003e-06
1317,6.12293e-06
1318,2.0146e-05
1319,0.000239053
1320,0.000463108
1321,3.07112e-05
1322,4.22253e-06
1323,1.484e-06
1324,1.85848e-05
1325,4.56913e-06
1326,1.3455e-06
1327,1.09407e-06
1328,0.000150349
1329,3.55023e-05
1330,6.55757e-05
1331,7.41645e-06
1332,9.30607e-06
1333,9.71084e-07
1334,1.68796e-06
1335,1.56816e-05
1336,1.03943e-06
1337,0.000361793
1338,1.07666e-06
1339,9.50718e-05
1340,1.52297e-06
1341,3.68754e-06
1342,4.57392e-06
1343,2.3119e-06
1344,2.19288e-05
1345,1.37542e-06
1346,0.00125209
1347,0.000186999
1348,2.87152e-06
1349,3.88766e-06
1350,5.22248e-06
1351,2.61285e-06
1352,1.37625e-06
1353,8.97341e-06
1354,3.19244e-06
1355,2.04116e-05
1356,2.24237e-06
1357,1.29226e-06
1358,3.71609e-06
1359,1.66058e-05
1360,3.4647e-05
1361,1.7481e-05
1362,1.36698e-05
1363,1.71336e-06
1364,1.68721e-05
1365,5.62599e-07
1366,6.9741e-05
1367,1.201e-05
1368,1.92868e-05
1369,7.12888e-07
1370,0.000457043
1371,4.88152e-06
1372,1.7343e-05
1373,4.31204e-07
1374,5.15296e-05
1375,0.0080533
1376,5.10981e-05
1377,5.03624e-05
1378,0
1379,5.25279e-05
1380,2.56723e-05
1381,4.14526e-06
1382,2.62904e-05
1383,1.11882e-05
1384,8.45217e-07
1385,0.00104128
1386,0.000121536
1387,8.39109e-05
1388,0.000262682
1389,2.86939e-05
1390,9.30367e-05
1391,9.70017e-05
1392,0.000146141
1393,0.000219365
1394,0.000124173
1395,0.000456994
1396,1.30252e-05
1397,0.000136348
1398,4.25307e-05
1399,0.000740613
1400,0.000342322
1401,0.0014102
1402,1.47758e-05
1403,0.000151932
1404,1.49038e-06
1405,0.00106577
1406,4.72577e-06
1407,0.000164988
1408,8.96174e-05
1409,0.000165378
1410,5.78943e-05
1411,0
1412,0.000370347
1413,9.84547e-05
1414,9.05014e-06
1415,7.69879e-05
1416,9.80446e-05
1417,0.000335796
1418,0.000464701
1419,0.000151272
1420,0.000345472
1421,0.000953068
1422,0.000201582
1423,0.000196855
1424,1.42447e-05
1425,0.000105714
1426,5.62574e-05
1427,6.30851e-05
1428,0.000588434
1429,3.61697e-05
1430,0.0012088
1431,0.000583156
1432,1.90603e-05
1433,0.000592078
1434,0.000419889
1435,9.27429e-05
1436,3.07838e-05
1437,7.57438e-06
1438,1.17335e-05
1439,0.000159592
1440,5.37598e-05
1441,0.00170965
1442,3.20173e-05
1443,0.000114444
1444,1.13038e-06
1445,0.00354307
1446,0.000655512
1447,3.03611e-05
1448,1.1418e-05
1449,0.000415935
1450,6.24167e-06
1451,0.00111436
1452,0.000139142
1453,0.000220168
1454,2.22029e-05
1455,0.000150383
1456,2.2491e-05
1457,1.95766e-05
1458,4.60311e-05
1459,9.02754e-05
1460,4.79798e-05
1461,2.60873e-05
1462,0.000107893
1463,0.000629662
1464,0.000266379
1465,5.24778e-05
1466,0.00995137
1467,2.78784e-06
1468,0.01106
1469,4.25246e-07
1470,0.000591442
1471,7.49635e-05
1472,8.24966e-05
1473,0.000140999
1474,2.18455e-05
1475,0.000236991
1476,0.000201221
1477,0.00120855
1478,0.00129302
1479,2.60046e-07
1480,7.94347e-05
1481,2.89263e-06
1482,2.1439e-06
1483,2.20185e-05
1484,4.69398e-05
1485,3.59211e-06
1486,0.000108385
1487,0.00569685
1488,3.81003e-06
1489,8.46335e-05
1490,0.00137771
1491,3.83233e-06
1492,7.43189e-05
1493,8.01009e-05
1494,3.49072e-06
1495,5.62331e-05
1496,6.65504e-05
1497,0.00102902
1498,2.24254e-06
1499,0.000676738
1500,1.66219e-05
1501,0.00305818
1502,0.000458012
1503,0.000322986
1504,0.000110937
1505,0.000144
1506,4.0456e-06
1507,0.000122471
1508,0.0102445
1509,2.02074e-06
1510,0.000597689
1511,1.95335e-05
1512,3.69639e-05
1513,6.64334e-05
1514,1.50603e-05
1515,0.000156395
