0,0.614778
1,0
2,0
3,0.48304
4,0
5,0.0439127
6,0
7,0.329346
8,0
9,0
10,0.351302
11,0.109782
12,0
13,0
14,0
15,0
16,0.24152
17,0
18,0
19,0.0439127
20,0.219564
21,0.153695
22,0
23,0
24,0.0439127
25,0.0878255
26,0
27,0
28,0.0439127
29,0
30,0.0658691
31,0
32,0
33,0
34,0.0658691
35,0
36,0
37,0
38,0.0439127
39,0
